entity_id,title,title__n_values,title__has_conflict,brand,brand__n_values,brand__has_conflict,description,description__n_values,description__has_conflict,price,price__n_values,price__has_conflict,priceCurrency,priceCurrency__n_values,priceCurrency__has_conflict
513692,"ink cartridge epson green stylus pro 7900 / 9900, 350 ml.",6,1,epson,1,0,epson stylus pro 7900 epson stylus pro 7900 spectro proofer epson stylus pro 7900 spectro proofer uv epson stylus pro 9900 epson stylus pro 9900 spectro proofer epson stylus pro 9900 spectro proofer uv epson stylus pro wt7900 epson stylus pro wt7900 designer edition...,2,1,342.20,5,1,eur,3,1
516888,asus rog strix b550-f gamingmotherboard - atx - socket am4 - amd b550,6,1,asus,1,0,"tekniset tiedot:prosessorituki:3. sukupolven amd ryzen -prosessoritam4piirisarja:amd b550muistituki:4 x ddr4 dimm, maks. 128gbdual channel -muistiarkkitehtuuritukee 4400(o.c) / 4266(o.c) / 4133(o.c) / 4000(o.c) / 3866(o.c) / 3600(o.c) / 3466(o.c.) / 3200 / 3000 / 2800 / 2666 / 2400 / 2133 mhzaudio:rog supremefx 7.1-channel high definition audio codec s1220averkkokortti:1 x intel® i225-v 2.5gb ethernet laajennuspaikat:3rd gen amd ryzen™ processors1 x pcie 4.0 x16 safeslot (supports x16 mode)amd b550 chipset1 x pcie 3.0 x16 slot (supports x4 mode)*3 x pcie 3.0 x1 *share bandwidth with pcie3.0 x1_1, pcie3.0 x1_2, pcie3.0 x1_3supports amd 2-way crossfirex™ technologyliitännät (sisäiset):fan and cooling related 1 x 4-pin aio_pump header1 x 4-pin cpu fan header1 x 4-pin cpu_opt fan header 3 x 4-pin chassis fan headers power related1 x 24-pin main power connector1 x 8-pin +12v power connector1 x 4-pin +12v power connectorstorage related 2 x m.2 slots (key m) 6 x sata 6gb/s ports 3rd gen amd ryzen™ processorsm.2_1 slot (key m), type 2242/2260/2280/22110 (supports pcie 4.0 x4 & sata modes)amdb550 chipset:m.2_2 slot (key m), type 2242/2260/2280/22110 (supports pcie 3.0 x4 & sata modes)*6 x sata 6gb/s ports support raid 0, 1, 10* when the m.2_2 socket 3 is populated , sata6g_5/6 ports will be disabled.usb ports1 x usb 3.2 gen 1 header supports additional 2 usb 3.2 gen 1 ports2 x usb 2.0 headers support additional 4 usb 2.0 portsmiscellaneous1 x aura addressable gen 2 header2 x aura rgb headers1 x clear cmos header1 x front panel audio header (aafp) 1 x 20-3 pin system panel header1 x thermal sensor header1 x thunderbolt headerliitännät (ulkoiset):5 x audio jacks 1 x optical s/pdif out1 x bios flashback(tm) button 1 x displayport1 x hdmi(tm) port1 x intel® i225-v 2.5g ethernet 2 x usb 3.2 gen 2 ports (1 x type-a + 1 x usb type-c®)4 x usb 3.2 gen 1 port(s)2 x usb 2.0 port(s)tuetut käyttöjärjestelmät:windows® 10 - 64 bitemolevyn tyyppi:atx (30,5 x 24,4 cm)",5,1,"€ 229,00",5,1,gbp,3,1
520988,ws-c2960-24tt-l cisco catalyst 2960 24 10/100 + 2 1000bt lan base image. new factory sealed.,6,1,cisco,1,0,"condition: newavailability: end of life - inventory may be limitedcisco 2960 ethernet switch - 24 port switch - 24 x 10/100base-tx, 2 x 10/100/1000base-t (ws-c2960-24tt-l)cisco catalyst 2960 series intelligent ethernet switches are a new family of fixed-configuration standalone devices that provide desktop fast ethernet and gigabit ethernet connectivity, enabling enhanced lan services for entry-level enterprise, mid-market, and branch office networks. the catalyst 2960 series offers integrated security, including network admission control (nac), advanced quality of service (qos), and resiliency to deliver intelligent services for the network edge.generaldevice typeswitch - 24 ports - l4 - managedenclosure typerack-mountable 1usubtypefast ethernetports24 x 10/100 + 2 x 10/100/1000mac address table size8k entriesremote management protocolsnmp 1, rmon 1, rmon 2, rmon 3, rmon 9, telnet, snmp 3, snmp 2c, httpauthentication methodradius, tacacs+, secure shell v.2 (ssh2)featureslayer 4 switching, layer 3 switching, layer 2 switching, auto-sensing per device, dhcp support, auto-negotiation, vlan support, auto-uplink (auto mdi/mdi-x), igmp snoopingcompliant standardsieee 802.3, ieee 802.3u, ieee 802.3z, ieee 802.1d, ieee 802.1q, ieee 802.3ab, ieee 802.1p, ieee 802.3x, ieee 802.3ad (lacp), ieee 802.1w, ieee 802.1x, ieee 802.1s, ieee 802.3ahram64 mbflash memory32 mb flashstatus indicatorsport transmission speed, port duplex mode, power, link ok, system, link/activityexpansion / connectivityinterfaces2 x 1000base-t rj-45 ¦ 24 x 100base-tx rj-45powerpower deviceinternal power supplyvoltage requiredac 120/230 v (50/60 hz)power consumption operational30 wattfeaturesredundant power system (rps) connectormiscellaneousmtbf282,416 hourscompliant standardstuv gs, cul, en 60950, en55022, nom, vcci class a ite, iec 60950, en55024, fcc part 15, ul 1950 third edition, csa 22.2 no. 950 third editionpricing typerefurbisheddimensions & weightwidth17.5 indepth9.3 inheight1.7 inweight7.94 lbs",3,1,€ 2757.66,5,1,usd,2,1
523141,canon originalpgi-570pgbk black ink cartridge (0372c001),6,1,,0,0,canon originalpgi-570pgbk black ink cartridge (0372c001),4,1,170.0,6,1,eur,3,1
53163,"card de memorie kingston microsdxc, 64gb, canvas select 80r, class 10, uhs-i si adaptor",6,1,kingston,1,0,"buy kingston sdcs canvas select class10 microsd memory card - 64gb with adapter online at rs. 2100 buy complete range of microsd cards on vmart.pk, we offer home delivery all over pakistan.kingston sdcs canvas select class10 microsd memory card - 64gbwith adaptercanvas selectbring your hd videos to lifekingston’s canvas select™ microsd card is designed to be reliable, making it ideal for filming in hd and shooting high-resolution photos on your android™ smartphone. this card is tested to be durable2, so you can take it anywhere with the confidence that your photos, videos and other data will be protected. it’s available in multiple capacities up to 256gb3, to provide plenty of space to capture life’s adventures. class 10 uhs-i speeds up to 80mb/s read multiple capacities up to 256gb3 built and tested to withstand harsh environmentsspecificationscapacities: 16gb, 32gb, 64gb, 128gb, 256gbperformance: 80mb/s read and 10mb/s write, uhs-i speed class (u1) dimensions (microsd): 11mm x 15mm x 1mm dimensions (with sd adapter): 24mm x 32mm x 2.1mmformat: fat32 (sdhc 16gb-32gb), exfat (sdxc 64gb-256gb) operating temperature: -25°c to 85°c storage temperatures: -40°c to 85°c voltage: 3.3vonline prices, specifications, description and images generally match actual, but may vary and are subject to change without notice. vmart cannot be held liable for errors or omissions.please verify the specifications at the time of purchase. no claim whatsoever would be accepted in case of specification error/mismatch, once the product is sold.",5,1,50.00,6,1,eur,5,1
532781,spd sl cleats - pair - self aligning / black & yellow,6,1,shimano,1,0,"shimano spd sl replacement cleats. availablefixed or 6 deg. float. yellow spd-sl cleats:6 degrees of float - 3 degrees in each directionallows for free movement and low joint stressfloat's pivot point is the center of the cleat, allowing the toes to point in a wide range of anglesthe most popular among casual fitness cyclists but are used by a wide range of athleteslarge float range provides for more room for error when setting up cleatsred spd-sl cleats:0 degrees of float and are 100% fixed in positiongreat for sprinters, professional athletes or people who value the most efficient power transfer possible and are not prone to knee pain red spd-sl cleats require that you know your optimal cleat position precisely, and you are comfortable adjusting your cleats into that perfect position sold as pair.",6,1,29.95,6,1,gbp,4,1
541658,wd 2tb elements portable hard drive usb 3.0 model wdbu6y0020bbk-wesn black,6,1,western digital,1,0,buy wd 2tb elements portable external hard drive - usb 3.0 - wdbu6y0020bbk securely online today at a great price. wd 2tb elements portable external hard drive - usb 3.0 - wdbu6...,5,1,106.443475,6,1,eur,5,1
549556,"wd blue 1tb 2.5"" sata internal solid state drive ssd 550mb/s hdd | discount computer needs",6,1,wd,1,0,"ready for your high performance computing needs, wd blue 3d nand sata ssd offers high capacity, enhanced reliability, and blazing speed.leading-edge reliabilityhigh capacity with enhanced reliabilityenhanced power efficiencyleading-edge reliabilityan ssd is designed with no moving parts to help protect against data loss if it is accidentally bumped or dropped.high capacity with enhanced reliabilitya wd blue 3d nand sata ssd uses 3d nand technology not only for higher capacities, but also to help reduce cell-to-cell interference for enhanced reliability.enhanced power efficiencyoffering improved endurance, a wd blue 3d nand sata ssd features an active power draw lower than previous generations of wd blue ssds. and with less power used, you're able to work longer before recharging your laptop.",6,1,545.4008,6,1,eur,5,1
56116,apple lightning to 3.5 mm headphone jack adapterlightning to headphone jack adapter,6,1,apple,2,1,"this adapter lets you connect devices that use a 3,5 mm audio plug to your lightning devices.",3,1,13.704337,5,1,eur,3,1
562423,asus mainboard prime b460m-k - motherboard - atx (90mb1400-m0eay0),6,1,asus,1,0,"asus prime series is expertly engineered to unleash the full potential of 10th gen intel core processors. boasting a robust power design, comprehensive cooling solutions and intelligent tuning options, prime b460 series motherboards provide daily users and diy pc builders a range of performance tuning options via intuitive software and firmware features.",2,1,"€ 110,00",5,1,eur,2,1
562955,cisco systems - cisco gbic sfp-10g-sr-s= 10g/lc sr/sfp+ sfp-10g-sr-s=,6,1,cisco,1,0,"condition: newavailability: stock availablecisco 10gbase-sr sfp+ transceiver - 1 x 10gbase-sr (sfp-10g-sr)the cisco 10gbase sfp+ modules offer customers a wide variety of 10 gigabit ethernet connectivity options for data center, enterprise wiring closet, and service provider transport applications.generaldevice typesfp+ transceiver moduleform factorplug-in modulenetworkingconnectivity technologywiredcabling type10gbase-srdata link protocol10 gigedata transfer rate10 gbpsoptical wave length850 nmmax transfer distance984 ftcompliant standardsieee 802.3aeexpansion / connectivityinterfaces1 x ethernet 10gbase-sr - lc/pc multi-mode x 2compatible slots1 x sfp+dimensions & weightwidth0.5 indepth2.2 inheight0.4 inweight2.65 ozenvironmental parametersmin operating temperature32 °fmax operating temperature158 °fcompatibility informationdesigned forcisco catalyst switch module 3012 for ibm bladecenter, switch module 3110g for ibm bladecenter, switch module 3110x for ibm bladecenter ¦ cisco nexus 5010, 93180yc-fx, 9336c-fx2, 9372px-e",4,1,3.4083e2,6,1,usd,4,1
