record_id,spec_id,entity_id,source,llm_title,llm_brand,llm_description,llm_price,llm_priceCurrency,llm___title,llm___brand,llm___model
r58,source_beta//47562071,1116086,source_beta,omega seamaster diver 300m co-axial master chronometer sedna gold,omega,"omega seamaster diver 300m 210.22.42.20.01.002 reviewthe omega seamaster diver seems to be the watch that will take the omega collections to greater limelight of luxurious timepieces. the omega seamaster diver celebrated its 30th anniversary in 2018. celebrations were marked by the release of more improved models of the watch. the omega seamaster diver 300m 210.22.42.20.01.002 is one of the upgraded versions of the model that has been released so far. the case of the omega seamaster diver 300m 210.22.42.20.01.002 has been increased by 1mm compared to its previous model. the model is encased in a 42 mm of the legendary omega sedna rose gold. this is combined with stainless steel which surrounds the black dial which is a laser-engraved wave. the case is water resistance up to 300 meters / 1000 feet (30bars). on the sides of the case, you will notice that the watch is equipped with scratch-resistant sapphire crystals.the anti-glare coated sapphire crystals are domed in shape. this is a very important feature for clearer legibility, due to the delicate coating the watch requires attention. the case looks very elegant with the satin-brushed finish. the thickness of the omega seamaster diver 300m 210.22.42.20.01.002 model is 13.5mm. the watch has a crown protector that is polished, and carefully tucked in between is a gold crown. another notable feature is the satin-brushed finish found on the sedna gold bezel, it creates a wonderful contrast to the glossy polish done on the ceramic. this model of omega seamaster diver watch has a bi-color concept. the concept has been smartly expressed by omega in several accents. all these accents have been created by the sedna™ gold (18k pink gold alloy) which is patented by omega. the alloy brings sportiness and more heat to the dial of the watch. in addition to that, the alloy has been used to fill the symbols which are located on the black ceramic bezel. the watch is manually controlled by the helium release valve located at the 10 o’clock sign. the helium release valve happens to be a signature feature of the omega seamaster diver 300m. however, there are some watches in the market which have the same water resistance level of 30 bars but don’t have the helium release valve. omega has maintained this feature in this model since it was present in the very first model of the omega seamaster diver 300m. the other additional feature of the helium release valve is that it can be opened and closed safely underwater.the dial has the legendary wave’s design which was seen in the original model but got lost in the previous updates of the model. the waves are a little different than the ones on the first model of omega seamaster diver. with this seamaster diver 300m model, the waves are laser engraved and are located on the polished ceramic dials. the dial has been made of polished ceramic and comes in a variety of colors: pvd chrome color, black or blue. at 6 o’clock you find the date aperture instead of 3 o’clock. the black date disc has a white print. close to the aperture you will find a smaller hour index. the lume color on the dial is pretty amazing. the hour indices are blue, the bezel is green, and so is the minute hand. the watch is powered by omega’s caliber 8800 internal movement. this is the very first-time omega is using an in house movement, all the previous models used the caliber 2500. the movement is certified as a master chronometer and very solid. the movement guarantees high accuracy ranging from +0 to +5 seconds daily. the timepiece comes both in rubbers tarps and steel bracelets. the ones with steel bracelets are more costly than the rubber strapped ones. the 210.22.42.20.01.002 model has rubbers straps. the rubber straps are much softer and supple compared to the previous rubber straps used by omega. instead of a folding buckle, omega included a normal buckle in this watch model. the buckle has an amazing finish and is signed omega. unlike the 1990s models’ rubber straps, these straps lack the double ridged feature. the watch has the following specifications:➢ stainless steel and sedna (18-carat rose gold) case.➢ the case has a diameter of 42mm, and thickness: 13.5mm➢ sapphire crystals➢ sapphire case back➢ 300 meters of water resistance ➢ rubber strap with a stainless steel buckle.the omega 210.22.42.20.01.002 model is a wonderful piece that can be worn during both official and casual events. visit exquisite timepieces to get your omega seamaster diver 300m 210.22.42.20.01.002 at an affordable price. the watch retails at around $5000. in addition to that, you can find reviews of other luxurious watches in the market. they also have the latest luxury watch arrivals and are the leading provider of luxury timepieces in the market.",6800,usd,omega seamaster diver 300m co-axial master chronometer sedna gold,omega,
r59,source_gamma//48732665,1116086,source_gamma,aaa replica omega seamaster diver 300m master co-axial watch 210.22.42.20.01.002,,aaa replica omega seamaster diver 300m master co-axial watch 210.22.42.20.01.002 for sale from china with good prices.,,,aaa replica omega seamaster diver 300m master co-axial watch 210.22.42.20.01.002,,
r60,source_alpha//10825358,1124550,source_alpha,"shimano cn-hg601-11 chain - 11-speed, 116 links, silver",,,34.00,usd,"shimano cn-hg601-11 chain - 11-speed, 116 links, silver",,
r61,source_beta//11427812,1124550,source_beta,"shimano cn-hg601 105 5800 / slx m7000 chain with quick link 11-speed - 116 links, sil-tec",,"super narrow lightweight 11-speed hg-ev symmetrical design chain for smooth shifts and maximum durability.specifications:outer plate design has been developed to reduce the chance of chain sucksil-tec surface treatment technology (ptfe plating) on inner links that is smooth running and increases durabilitythe inner plate has been developed for better contact with gears providing smoother shifting under high load, giving efficient pedalling, increased rigidity and near silent running5.62 mm chain width, optimised for 11-speed super narrow hg-ev drivetrainscomes complete with quick link which enables fast tool-free chain assemblyaverage weight of 257 grams",31.99,gbp,"shimano cn-hg601 105 5800 / slx m7000 chain with quick link 11-speed - 116 links, sil-tec",,
r62,source_gamma//32210028,1124550,source_gamma,"bicycle chain, cn-hg601-11, for 11-speed (road/mtb/e-bike compatible), 116 links(w/quick link, sm-cn900-11), ind.pack",,super narrow lightweight 11-speed hg-ev symmetrical design chain for smooth shifts and maximum durability.,44.99,cad,"bicycle chain, cn-hg601-11, for 11-speed (road/mtb/e-bike compatible), 116 links(w/quick link, sm-cn900-11), ind.pack",,
r63,source_alpha//346951,1124550,source_alpha,105 hg601 11-speed chain,,super narrow sil-tec hg-x11 chain (11-speed)feature close- inner-plate treated with shimano's ultra-low friction surface treatment “sil-tec” (inner plate)- same durability as current...,28.99,usd,105 hg601 11-speed chain,,
r64,source_beta//52108235,1124550,source_beta,"shimano shimano bicycle chain,cn-hg601-11,ql 11-spdquick-lnk",shimano,features + benefits - sil-tec surface treatment. smooth and reliable shifting performance with asymmetric plate design for 11-speed.,29.99,usd,"shimano shimano bicycle chain,cn-hg601-11,ql 11-spdquick-lnk",shimano,
r65,source_gamma//5238163,1124550,source_gamma,"shimano shimano cn-hg601-11 chain - 11-speed, 116 links, silver",shimano,sil-tec surface treatment smooth and reliable shifting performance with asymmetric plate design for 11-speed,28.99,usd,"shimano shimano cn-hg601-11 chain - 11-speed, 116 links, silver",shimano,
r66,source_alpha//11022309,1126552,source_alpha,apple - apple airpods 2 with wireless charging case mrxj2zm/a - white,,apple apple airpods 2 with wireless charging case mrxj2zm/a - white (mrxj2zm/a) - type: trådløst headset,2396.00,nok,apple - apple airpods 2 with wireless charging case mrxj2zm/a - white,,
r67,source_beta//28769706,1126552,source_beta,airpods 2 with wireless charging case,,"summary:- designed by apple- automatically on, automatically connected- easy setup for all your apple devices6- quick access to siri by saying “hey siri” or setting up double-tap- double-tap to play or skip forward- charges quickly in the case- case can be charged with a lightning connector- rich, high-quality audio and voice- seamless switching between devicesmore magical than ever.the new airpods deliver the wireless headphone experience, reimagined. just pull them out of the charging case and they’re ready to use with your iphone, apple watch, ipad, or mac.after a simple one-tap setup, airpods work like magic. they’re automatically on and always connected. airpods can even sense when they’re in your ears and pause when you take them out.to adjust the volume, change the song, make a call, or even get directions, simply say “hey siri” and make your request. you have the freedom to wear one or both airpods, and you can play or skip forward with a double-tap when listening to music or podcasts.airpods deliver 5 hours of listening time1 and 3 hours of talk time on a single charge.2 and they’re made to keep up with you, thanks to a charging case that holds multiple charges for more than 24 hours of listening time.3 need a quick charge? just 15 minutes in the case gives you 3 hours of listening time4 or 2 hours of talk time.5powered by the all-new apple h1 headphone chip, airpods use optical sensors and motion accelerometers to detect when they’re in your ears. whether you’re using both airpods or just one, the h1 chip automatically routes the audio and engages the microphone. and when you’re on a call or talking to siri, an additional speech-detecting accelerometer works with beamforming microphones to filter out external noise and focus on the sound of your voice.what's in the box: - airpods- charging case- lightning to usb cable",190.90,eur,airpods 2 with wireless charging case,,
r68,source_gamma//32999585,1126552,source_gamma,apple - airpods 2 med wireless charging case,,apple airpods 2 med wireless charging case (mrxj2zm/a) - type: trådløst headset,2246.25,nok,apple - airpods 2 med wireless charging case,,
r69,source_alpha//55393360,1126552,source_alpha,apple - airpods with wireless charging case in,,apple airpods with wireless charging case in (mrxj2zm/a) - typ: trådlöst headset,3940.00,sek,apple - airpods with wireless charging case in,,
r70,source_beta//55727345,1126552,source_beta,apple airpods 2 boîtier charge sans fil,apple,,197.99,eur,apple airpods 2 boîtier charge sans fil,apple,
r71,source_gamma//72310020,1126552,source_gamma,"apple airpods 2019, mrxj2zm/a",,"buy online apple airpods 2019, mrxj2zm/a **new retail** w. wireless charging in stock and delivered quickly at good price",,,"apple airpods 2019, mrxj2zm/a",,
r72,source_alpha//13173534,1130755,source_alpha,sram sram nx eagle 12 speed shifter,sram,sram's eagle technology has taken over the mountain bike world with their 12-speed drivetrains that provide a simplistic 1x system with an ultra-wide gear range.,55.00,cad,sram sram nx eagle 12 speed shifter,sram,
r73,source_beta//18614279,1130755,source_beta,sram nx eagle trigger shifter,,sram has expanded its eagle offerings with the introduction of the nx drivetrain line. the nx groupset is the go-to for riders seeking a more affordable 1x setup without sacrificing the technology and reliability that sram eagle is known for. the nx eagle shifter shares the same features benefits and...,42.00,usd,sram nx eagle trigger shifter,,
r74,source_gamma//20702772,1130755,source_gamma,"sram nx eagle 12-speed trigger shifter with discrete clamp, black",,key features color black 12 speed trigger shifter style,42.00,usd,"sram nx eagle 12-speed trigger shifter with discrete clamp, black",,
r75,source_alpha//26727944,1130755,source_alpha,"sram sram nx eagle 12-speed trigger shifter with discrete clamp, black",sram,the nx eagle trigger shifter means on-demand gear selection throughout the entire wide range eagle cassette. the massive range means you never have to worry abo,42.00,usd,"sram sram nx eagle 12-speed trigger shifter with discrete clamp, black",sram,
r76,source_beta//29012618,1130755,source_beta,sram nx eagle 12-speed trigger shifter with discrete clamp,qbp,"the nx eagle trigger shifter means on-demand gear selection throughout the entire wide range eagle cassette. the massive range means you never have to worry about having the right gear for the terrain. nx eagle means easy, intuitive shifting every time for every rider.eagle technology creates a smoother and more precise shifting system with exceptional reliabilitycompatible with matchmaker x clampdesigned to be used with eagle 12-speed derailleurscolor:blackshifter style:triggerrear der/shifter compatibility:sram x-actuationdrivetrain speeds:12",42.0,usd,sram nx eagle 12-speed trigger shifter with discrete clamp,qbp,
r77,source_gamma//29965851,1130755,source_gamma,sram shifter trigger nx eagle 12 speed black,sram,,69.99,aud,sram shifter trigger nx eagle 12 speed black,sram,
r78,source_alpha//18831523,1132050,source_alpha,corsair vengeance lpx 8gb ddr4-3000 - dimm,corsair,"ddr4-3000, 3000mhz, 1,35v, 1x8gb",49.00,eur,corsair vengeance lpx 8gb ddr4-3000 - dimm,corsair,
r79,source_beta//27988700,1132050,source_beta,ddr4 8gb / 3000 corsair vengeance lpx,,"corsair vengeance lpx 8gb ddr4 3000mhz, 8 gb, 1 x",34.36,,ddr4 8gb / 3000 corsair vengeance lpx,,
r80,source_gamma//32846148,1132050,source_gamma,corsair vengeance lpx 8gb ddr4 3000mhz(cmk8gx4m1d3000c16),,,9370,huf,corsair vengeance lpx 8gb ddr4 3000mhz(cmk8gx4m1d3000c16),,
r81,source_alpha//47751906,1132050,source_alpha,corsair 8gb (1x8gb) 3000mhz cl16 vengeance lpx black,,,159,pln,corsair 8gb (1x8gb) 3000mhz cl16 vengeance lpx black,,
r82,source_beta//50005399,1132050,source_beta,corsair 8gbx1 ddr4 3000mhz ram cmk8gx4m1d3000c16 vengeance lpx gaming ram,corsair,corsair 8gbx1 ddr4 3000mhz ram cmk8gx4m1d3000c16 vengeance lpx gaming ram,0,try,corsair 8gbx1 ddr4 3000mhz ram cmk8gx4m1d3000c16 vengeance lpx gaming ram,corsair,
r83,source_gamma//5173760,1132050,source_gamma,corsair vengeance lpx 8gb ddr4 3000mhz memory (ram) module,corsair,"cmk8gx4m1d3000c16, ddr4, 3000mhz, cl15, 1.2v, xmp 2.0, lifetime warranty",48.77,gbp,corsair vengeance lpx 8gb ddr4 3000mhz memory (ram) module,corsair,
r84,source_alpha//18346724,1138411,source_alpha,fenix 5x plus gps black smartwatch,,,550,gbp,fenix 5x plus gps black smartwatch,,
r85,source_beta//20141337,1138411,source_beta,garmin fenix 5x plus sapphire black with black band,,garmin fenix 5x plus sapphire black with black bandär en multisp…,7100,sek,garmin fenix 5x plus sapphire black with black band,,
r86,source_gamma//30182765,1138411,source_gamma,garmin fenix 5x plus sapphire,,"the fansinating gps mutli sport smartwatch fenix 5 plus, the successor to the legendary fenix 5, with numerous new features along with the familiar multi sport function. with an integrated music player, which gives you the option play music over bluetooth headphones and satisfies further wishes with pre-installed apps e.g. european maps and golf courses. thanks to the nfc chip it's possible to use wireless pay through garmin pay. as is standard with garmin, the fenix 5 plus is waterproof to a depth of 100m. through numerous in-built sensors you have access to wrist-based heart rate measurments, pre-installed activity profiles or various activities, sleep analysis and also special functions for running, cycling, swimming, skiing, golf and water sports. numerous online functions (e.g. smart notifications, automatic upload to the online fitness community garmin connect, free display designs and apps from the connect iq shop) rounds up the fenix 5 plus wide array of functions. available in various models so that every need is covered.",849,eur,garmin fenix 5x plus sapphire,,
